element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Al	2	""	"770.571"	""	"3.75e+06"	C+	"16.544833"	"18.15338"	"3s.5f"	"3F*"	"3"	"3s.9g"	"3G"	"4"	7	9		"T6298c4,LS"	""	
Al	2	""	"770.571"	""	"3.22e+05"	E	"16.544833"	"18.15338"	"3s.5f"	"3F*"	"3"	"3s.9g"	"3G"	"3"	7	7		"T6298c4,LS"	""	
Al	2	""	"770.986"	""	"2.50e+05"	E	"16.545700"	"18.15338"	"3s.5f"	"3F*"	"4"	"3s.9g"	"3G"	"4"	9	9		"T6298c4,LS"	""	
Al	2	""	"770.986"	""	"4.00e+06"	C+	"16.545700"	"18.15338"	"3s.5f"	"3F*"	"4"	"3s.9g"	"3G"	"5"	9	11		"T6298c4,LS"	""	
Al	2	""	"770.986"	""	"4.90e+03"	E	"16.545700"	"18.15338"	"3s.5f"	"3F*"	"4"	"3s.9g"	"3G"	"3"	9	7		"T6298c4,LS"	""	
Al	2	""	"771.798"	""	"1.97e+05"	C	"16.467947"	"18.073939"	"3s.5d"	"3D"	"1"	"3p.4s"	"3P*"	"0"	3	1		"T6298c4,LS"	""	
Al	2	""	"773.088"	""	"1.43e+07"	C+	"15.6057689"	"17.209081"	"3s.5p"	"1P*"	"1"	"3s.7s"	"1S"	"0"	3	1		"T6298c4"	""	
Al	2	"781.231"	"781.233"	"5"	"1.55e+06"	C	"15.585203"	"17.171798"	"3s.5p"	"3P*"	"0"	"3s.7s"	"3S"	"1"	1	3		"T6298c4,LS"	"L3515"	
Al	2	"781.583"	"781.581"	"10"	"4.64e+06"	C+	"15.5859083"	"17.171798"	"3s.5p"	"3P*"	"1"	"3s.7s"	"3S"	"1"	3	3		"T6298c4,LS"	"L3515"	
Al	2	"782.372"	"782.368"	"20"	"7.70e+06"	C+	"15.5875046"	"17.171798"	"3s.5p"	"3P*"	"2"	"3s.7s"	"3S"	"1"	5	3		"T6298c4,LS"	"L3515"	
Al	1	"783.5309"	"783.5309"	"11"	"3.71e+06"	B	"4.0214836"	"5.6034263"	"3s2.3d"	"2D"	"3/2"	"3s2.6f"	"2F*"	"5/2"	4	6		"u36,LS"	"L4737"	
Al	1	"783.6134"	"783.6134"	"12*"	"2.65e+05"	C+	"4.0216502"	"5.6034263"	"3s2.3d"	"2D"	"5/2"	"3s2.6f"	"2F*"	"5/2"	6	6		"u36,LS"	"L4737"	
Al	1	"783.6134"	"783.6134"	"12*"	"3.97e+06"	B+	"4.0216502"	"5.6034263"	"3s2.3d"	"2D"	"5/2"	"3s2.6f"	"2F*"	"7/2"	6	8		"u36,LS"	"L4737"	
Al	3	"788.1790"	"788.178"	"9"	"5.53e+07"	A+	"20.554884"	"22.127500"	"2p6.4d"	"2D"	"5/2"	"2p6.5p"	"2P*"	"3/2"	6	4		"c32"	"L277"	
Al	3	"788.2516"	"788.252"	"6"	"6.14e+06"	A+	"20.555032"	"22.127500"	"2p6.4d"	"2D"	"3/2"	"2p6.5p"	"2P*"	"3/2"	4	4		"c32"	"L277"	
Al	8	""	"789"	""	"2.82e+04"	D	"184.998"	"186.569"	"2s2.2p.3d"	"3P*"	"0"	"2s.2p2.(4P).3s"	"3P"	"1?"	1	3		"T5520c4,LS"	""	
Al	12	""	"789.1"	""	"5.08e+06"	A+	"[1961.0322]"	"[1962.603]"	"1s.4s"	"3S"	"1"	"1s.4p"	"3P*"	"2"	3	5		"T5231c63,LS"	""	
Al	3	"790.5513"	"790.551"	"8"	"6.12e+07"	A+	"20.555032"	"22.122926"	"2p6.4d"	"2D"	"3/2"	"2p6.5p"	"2P*"	"1/2"	4	2		"c32"	"L277"	
Al	3	""	"792.158"	""	"8.82e+05"	A	"24.967343"	"26.532058"	"2p6.6d"	"2D"	"5/2"	"2p6.8f"	"2F*"	"5/2"	6	6		"c32"	""	
Al	3	"792.166"	"792.158"	"2d*"	"1.32e+07"	A+	"24.967343"	"26.532058"	"2p6.6d"	"2D"	"5/2"	"2p6.8f"	"2F*"	"7/2"	6	8		"c32"	"L277"	
Al	3	"792.166"	"792.180"	"2d*"	"1.23e+07"	A+	"24.967387"	"26.532058"	"2p6.6d"	"2D"	"3/2"	"2p6.8f"	"2F*"	"5/2"	4	6		"c32"	"L277"	
Al	1	"806.5968"	"806.5969"	"6"	"4.42e+05"	C+	"4.0852554"	"5.6219600"	"3s2.4p"	"2P*"	"1/2"	"3s2.6d"	"2D"	"3/2"	2	4		"u36,LS"	"L4737"	
Al	1	"807.5353"	"807.5353"	"8"	"5.28e+05"	C+	"4.0872183"	"5.6221371"	"3s2.4p"	"2P*"	"3/2"	"3s2.6d"	"2D"	"5/2"	4	6		"u36,LS"	"L4737"	
Al	1	"807.6289"	"807.6285"	"2"	"8.81e+04"	C	"4.0872183"	"5.6219600"	"3s2.4p"	"2P*"	"3/2"	"3s2.6d"	"2D"	"3/2"	4	4		"u36,LS"	"L4737"	
Al	2	"808.691"	"808.686"	"5"	"2.02e+06"	C	"16.6035135"	"18.136247"	"3s.5d"	"1D"	"2"	"3s.9f"	"1F*"	"3"	5	7		"T6298c4"	"L3515"	
Al	2	"811.972"	"811.965"	"15"	"2.91e+06"	C+	"16.467940"	"17.994485"	"3s.5d"	"3D"	"3"	"3s.8f"	"3F*"	"4"	7	9		"T6298c4,LS"	"L3515"	
Al	2	""	"812.188"	""	"3.24e+05"	C	"16.467940"	"17.994066"	"3s.5d"	"3D"	"3"	"3s.8f"	"3F*"	"3"	7	7		"T6298c4,LS"	""	
Al	2	"812.203"	"812.182"	"7hfs"	"2.58e+06"	C+	"16.467928"	"17.994066"	"3s.5d"	"3D"	"2"	"3s.8f"	"3F*"	"3"	5	7		"T6298c4,LS"	"L3515c150"	
Al	2	"812.352"	"812.341"	"1*"	"4.54e+05"	C	"16.467928"	"17.993766"	"3s.5d"	"3D"	"2"	"3s.8f"	"3F*"	"2"	5	5		"T6298c4,LS"	"L3515"	
Al	2	"812.352"	"812.347"	"1*"	"1.28e+04"	E	"16.467940"	"17.993766"	"3s.5d"	"3D"	"3"	"3s.8f"	"3F*"	"2"	7	5		"T6298c4,LS"	"L3515"	
Al	2	"812.352"	"812.351"	"1*"	"2.44e+06"	C+	"16.467947"	"17.993766"	"3s.5d"	"3D"	"1"	"3s.8f"	"3F*"	"2"	3	5		"T6298c4,LS"	"L3515"	
Al	12	""	"830.9"	""	"4.36e+06"	A+	"[1961.0322]"	"[1962.5239]"	"1s.4s"	"3S"	"1"	"1s.4p"	"3P*"	"1"	3	3		"T5231c63,LS"	""	
Al	2	"835.4318"	"835.432"	"100"	"4.27e+07"	A	"15.062034"	"16.545700"	"3s.4d"	"3D"	"3"	"3s.5f"	"3F*"	"4"	7	9		"T6298c4,LS"	"L4575"	
Al	2	"835.923"	"835.920"	"5"	"4.75e+06"	B+	"15.062034"	"16.544833"	"3s.4d"	"3D"	"3"	"3s.5f"	"3F*"	"3"	7	7		"T6298c4,LS"	"L3515"	
Al	2	"835.9492"	"835.949"	"50"	"3.79e+07"	A	"15.062086"	"16.544833"	"3s.4d"	"3D"	"2"	"3s.5f"	"3F*"	"3"	5	7		"T6298c4,LS"	"L4575"	
Al	2	""	"836.296"	""	"1.87e+05"	C+	"15.062034"	"16.544168"	"3s.4d"	"3D"	"3"	"3s.5f"	"3F*"	"2"	7	5		"T6298c4,LS"	""	
Al	2	"836.3251"	"836.325"	"5"	"6.64e+06"	B+	"15.062086"	"16.544168"	"3s.4d"	"3D"	"2"	"3s.5f"	"3F*"	"2"	5	5		"T6298c4,LS"	"L4575"	
Al	2	"836.3469"	"836.348"	"50"	"3.58e+07"	A	"15.0621276"	"16.544168"	"3s.4d"	"3D"	"1"	"3s.5f"	"3F*"	"2"	3	5		"T6298c4,LS"	"L4575"	
Al	12	""	"842.4"	""	"4.17e+06"	A+	"[1961.0322]"	"[1962.5036]"	"1s.4s"	"3S"	"1"	"1s.4p"	"3P*"	"0"	3	1		"T5231c63,LS"	""	
Al	3	""	"849.653"	""	"1.89e+06"	A	"25.041232"	"26.500065"	"2p6.6f"	"2F*"	"5/2"	"2p6.8d"	"2D"	"3/2"	6	4		"c32"	""	
Al	3	""	"849.653"	""	"8.99e+04"	A	"25.041232"	"26.500065"	"2p6.6f"	"2F*"	"5/2"	"2p6.8d"	"2D"	"5/2"	6	6		"c32"	""	
Al	3	""	"849.653"	""	"1.80e+06"	A	"25.041232"	"26.500065"	"2p6.6f"	"2F*"	"7/2"	"2p6.8d"	"2D"	"5/2"	8	6		"c32"	""	
Al	2	"864.0705"	"864.070"	"100"	"3.00e+07"	A+	"11.821968"	"13.256460"	"3s.4s"	"1S"	"0"	"3s.4p"	"1P*"	"1"	1	3		"c47,u24"	"L4575"	
Al	2	"867.121"	"867.110"	"15hfs"	"5.52e+06"	C+	"16.544168"	"17.97363"	"3s.5f"	"3F*"	"2"	"3s.8g"	"3G"	"3"	5	7		"T6298c4,LS"	"L3515c150"	
Al	2	""	"867.514"	""	"4.83e+05"	C	"16.544833"	"17.97363"	"3s.5f"	"3F*"	"3"	"3s.8g"	"3G"	"3"	7	7		"T6298c4,LS"	""	
Al	2	""	"867.514"	""	"5.62e+06"	C+	"16.544833"	"17.97363"	"3s.5f"	"3F*"	"3"	"3s.8g"	"3G"	"4"	7	9		"T6298c4,LS"	""	
Al	2	""	"868.041"	""	"5.99e+06"	B	"16.545700"	"17.97363"	"3s.5f"	"3F*"	"4"	"3s.8g"	"3G"	"5"	9	11		"T6298c4,LS"	""	
Al	2	""	"868.041"	""	"7.34e+03"	E	"16.545700"	"17.97363"	"3s.5f"	"3F*"	"4"	"3s.8g"	"3G"	"3"	9	7		"T6298c4,LS"	""	
Al	2	""	"868.041"	""	"3.75e+05"	C	"16.545700"	"17.97363"	"3s.5f"	"3F*"	"4"	"3s.8g"	"3G"	"4"	9	9		"T6298c4,LS"	""	
Al	3	""	"869.367"	""	"5.66e+06"	A+	"23.541636"	"24.967387"	"2p6.5f"	"2F*"	"5/2"	"2p6.6d"	"2D"	"3/2"	6	4		"c32"	""	
Al	3	"869.398"	"869.394"	"4d*"	"2.69e+05"	A	"23.541636"	"24.967343"	"2p6.5f"	"2F*"	"5/2"	"2p6.6d"	"2D"	"5/2"	6	6		"c32"	"L277"	
Al	3	"869.398"	"869.419"	"4d*"	"5.39e+06"	A+	"23.541676"	"24.967343"	"2p6.5f"	"2F*"	"7/2"	"2p6.6d"	"2D"	"5/2"	8	6		"c32"	"L277"	
Al	1	"877.2866"	"877.2871"	"13"	"6.47e+06"	B+	"4.0214836"	"5.4343639"	"3s2.3d"	"2D"	"3/2"	"3s2.5f"	"2F*"	"5/2"	4	6		"u36,LS"	"L4737"	
Al	1	"877.3896"	"877.3902"	"14*"	"6.95e+06"	B+	"4.0216502"	"5.4343644"	"3s2.3d"	"2D"	"5/2"	"3s2.5f"	"2F*"	"7/2"	6	8		"u36,LS"	"L4737"	
Al	1	"877.3896"	"877.3905"	"14*"	"4.62e+05"	C+	"4.0216502"	"5.4343639"	"3s2.3d"	"2D"	"5/2"	"3s2.5f"	"2F*"	"5/2"	6	6		"u36,LS"	"L4737"	
Al	2	""	"880.303"	""	"1.65e+06"	C	"16.727874"	"18.13591"	"3s.6p"	"1P*"	"1"	"3s.9d"	"1D"	"2"	3	5		"T6298c4"	""	
Al	1	"882.8909"	"882.8903"	"8"	"6.72e+05"	C	"4.0852554"	"5.4891689"	"3s2.4p"	"2P*"	"1/2"	"3s2.7s"	"2S"	"1/2"	2	2		"u36,LS"	"L4737"	
Al	1	"884.1277"	"884.1265"	"10"	"1.34e+06"	C	"4.0872183"	"5.4891689"	"3s2.4p"	"2P*"	"3/2"	"3s2.7s"	"2S"	"1/2"	4	2		"u36,LS"	"L4737"	
Al	1	"891.2900"	"891.2918"	"7"	"2.28e+05"	C+	"4.0852554"	"5.4759355"	"3s2.4p"	"2P*"	"1/2"	"3s2.5d"	"2D"	"3/2"	2	4		"u36,LS"	"L4737"	
Al	2	""	"892.234"	""	"6.16e+02"	E	"16.544168"	"17.933378"	"3s.5f"	"3F*"	"2"	"3s.8d"	"3D"	"3"	5	7		"T6298c4,LS"	""	
Al	2	""	"892.256"	""	"3.07e+04"	E	"16.544168"	"17.933345"	"3s.5f"	"3F*"	"2"	"3s.8d"	"3D"	"2"	5	5		"T6298c4,LS"	""	
Al	2	""	"892.270"	""	"2.75e+05"	D	"16.544168"	"17.93332"	"3s.5f"	"3F*"	"2"	"3s.8d"	"3D"	"1"	5	3		"T6298c4,LS"	""	
Al	1	"892.3555"	"892.3565"	"9"	"2.73e+05"	C+	"4.0872183"	"5.4762391"	"3s2.4p"	"2P*"	"3/2"	"3s2.5d"	"2D"	"5/2"	4	6		"u36,LS"	"L4737"	
Al	1	"892.5504"	"892.5516"	"4"	"4.54e+04"	C	"4.0872183"	"5.4759355"	"3s2.4p"	"2P*"	"3/2"	"3s2.5d"	"2D"	"3/2"	4	4		"u36,LS"	"L4737"	
Al	2	""	"892.662"	""	"2.19e+04"	E	"16.544833"	"17.933378"	"3s.5f"	"3F*"	"3"	"3s.8d"	"3D"	"3"	7	7		"T6298c4,LS"	""	
Al	2	""	"892.684"	""	"2.45e+05"	D	"16.544833"	"17.933345"	"3s.5f"	"3F*"	"3"	"3s.8d"	"3D"	"2"	7	5		"T6298c4,LS"	""	
Al	2	""	"893.220"	""	"2.52e+05"	C	"16.545700"	"17.933378"	"3s.5f"	"3F*"	"4"	"3s.8d"	"3D"	"3"	9	7		"T6298c4,LS"	""	
Al	2	""	"894.512"	""	"5.58e+05"	E	"16.7393899"	"18.12506"	"3s.6p"	"3P*"	"0"	"3s.9d"	"3D"	"1"	1	3		"T6298c4,LS"	""	
Al	2	""	"894.785"	""	"4.18e+05"	E	"16.7398135"	"18.12506"	"3s.6p"	"3P*"	"1"	"3s.9d"	"3D"	"1"	3	3		"T6298c4,LS"	""	
Al	2	""	"894.785"	""	"7.54e+05"	D	"16.7398135"	"18.12506"	"3s.6p"	"3P*"	"1"	"3s.9d"	"3D"	"2"	3	5		"T6298c4,LS"	""	
Al	2	""	"895.268"	""	"1.00e+06"	C	"16.7406102"	"18.12511"	"3s.6p"	"3P*"	"2"	"3s.9d"	"3D"	"3"	5	7		"T6298c4,LS"	""	
Al	2	""	"895.300"	""	"2.79e+04"	E	"16.7406102"	"18.12506"	"3s.6p"	"3P*"	"2"	"3s.9d"	"3D"	"1"	5	3		"T6298c4,LS"	""	
Al	2	""	"895.300"	""	"2.50e+05"	E	"16.7406102"	"18.12506"	"3s.6p"	"3P*"	"2"	"3s.9d"	"3D"	"2"	5	5		"T6298c4,LS"	""	
